7165G_XY	7169C_XY	7176C_X	7178C_X	7179C_X	7181C_X	7184D_X	7188C_X	7194D_XXY	7196D_XXY	7199C_X	7200C_X	7201C_X	7204C_XXXY	7219C_XXY	7240D_XX	7241C_XY	7246D_XX	7247D_XX	7252C_XX	7253C_XX	7270D_X	7271C_XX	7272C_XX	7273C_XX	7274D_XX	7275D_XX	7276D_XY	7282C_X	7283C_XXY	7285C_X	7286C_X	7291C_X	7348C_XXY	7349C_XXY	7351C_XXY	7352C_XXY	7379C_XXXXY	7381C_XYYYY	7390C_XXY	7394C_XYY	7395C_XYY	7410C_XXY	7417C_XXX	7428C_XXY	7380C_X	7437C_XY	7383C_XX	7491C_XXX	7363C_X	7384C_XX	7378C_XY	7459C_XYY	7480C_XY	7456C_XY	7385C_XYY	7503C_XY	7450C_XXX	7448C_XY	7484C_XXY	7386C_XY	7429C_X	7434C_XXY	7438C_XX	7439C_XX	7441C_XXY	7454C_XXY	7455C_XXY	7458D_XXY	7463C_XXY	7464C_XXY	7482C_XXY	7487C_XX	7488C_XXY	7490C_XXY	7492C_XXY	7493C_XXY	7494C_XX	7500C_XXY	7504C_XXY	7507C_XY	7508C_XX	7509C_XX	7511C_XXY	7513C_XY	7516C_XXY	7517C_XY	7518C_X	7519C_XX	7538C_XXY	7539C_X	7554C_X	7555C_XXY	7607C_X	7608C_X	7613C_XXX	7623C_XYY	7168C_XX	7281C_X
TSPAN6	1462.33759736159	1562.02576003178	2046.40465314333	1445.76742084404	1959.70270037364	1765.50533205113	1388.85837228298	1599.61644132872	1517.34561686941	1260.96021474489	1859.1361896514	1552.30184975852	1561.53282757585	1580.38861339161	1502.78172444193	2060.99641661236	2049.08564132443	1552.03138768929	1750.69257271556	1731.70596193033	1344.87464319973	1742.43432383512	1534.57638613895	1848.6372304992	1539.15911356763	1202.57200693426	1551.36933057248	1407.20702543238	1888.64639026419	1744.93774395538	1958.60624677819	1750.40123849086	1873.94415544	1333.33702081375	1652.17492905197	1977.6493501447	1482.39650343553	1725.63814691597	1102.89315043914	1665.60054497375	1676.93669472789	1620.67644898193	2102.70382096719	1723.05470262744	1762.63682576158	2177.97085225073	1559.15273642508	2157.44398302971	2002.25619024392	2006.23366656874	1836.06611375016	1749.28547960611	2077.21252343192	1705.80501427877	1808.1503320487	1989.32548906178	1735.59567053289	1746.60833215172	1657.58891631983	1632.29807384094	1294.14972984434	1398.73571807762	1572.12292051331	1456.07854865108	1780.68672316553	1948.28319512289	1785.04846853881	1736.15884775926	1732.15061326885	1327.67890087997	1894.79888530124	1707.34619017723	1585.00180512825	1420.62171149624	1681.02359470119	1352.69027055381	1628.42830150354	1737.03606089351	1795.15538778191	1956.83943611132	1796.13492129989	1649.77430846167	1778.58869179266	1734.96641355352	1507.49928073026	1415.10612534873	1848.1017904386	2106.8501073122	2085.56076436261	1200.06149732082	1933.68697850311	1844.36532562027	1674.07469164369	1978.26640755238	1566.44976642271	1831.21003287897	1678.09957845723	1485.67644710325	1437.51099846912
TSPYL2	1197.08222468907	1302.83282663199	1477.69001783907	1606.73274717983	2383.06410465624	1678.39095601942	1709.66179831911	1415.8713083104	1692.69526044673	1372.16591683273	2443.65290236904	2115.02147394766	2247.63958532403	1308.6062723787	1681.83857972296	2264.37203841842	2294.72821848497	1776.19637526601	1373.41600287071	1521.32076212193	1803.47658006781	2083.58632287899	2088.84532286228	1676.95435646348	1873.30920191684	1439.91709087369	1640.0995939496	685.042055513776	1735.310816747	1673.29262603548	2396.38219782067	1867.06656251605	1447.65834604397	1560.75680759889	1016.7938418377	1151.373138817	947.858660720493	1645.37070694053	494.721434778049	1455.88500828641	1764.22901374124	1671.6851798223	1275.11518105108	1575.4349987224	977.398825524045	1297.98394874203	2230.56503835987	1401.5197998136	1323.8356733317	2111.317487468	905.045100606219	1688.83074931391	2133.91822596335	1776.58220549295	1929.51839282527	1643.15861463817	2231.08385638965	2667.94095911505	1704.03618128458	1190.36485573419	2393.88692093092	1507.0069304072	1200.4141720561	1402.30799327114	1057.44213405644	1008.51380294224	1074.63926194306	1126.84448513234	1079.56798753129	1396.64473094099	1290.14688919117	1069.56627065523	1411.00157426288	1236.52611028208	1112.91569635029	1283.04018836317	1224.16774679901	1045.01890827446	1066.92510908989	1014.56933419878	1475.26675996528	1358.87698717576	1156.53916325412	795.435683476189	1396.88888952093	946.66741701506	1009.39470763941	980.886516068617	1180.32769209528	1024.16020620439	952.641562878496	793.683824264445	611.02223161298	995.411684857712	1076.60115629361	998.284777042134	1421.58214046121	1309.31083461067	1461.96881009487
TSR2	1332.98402405001	1461.24614518801	1753.64341333372	1715.87049923865	1363.89595744486	1858.49348505919	1631.62244820561	1810.98645246438	1557.78140794659	1749.45120195082	1597.30618056224	1707.86625709193	1126.43552113016	1863.80296706653	1676.81644575556	1443.30225337919	1131.8827803822	1655.62852646531	1425.19805859029	1450.31188446535	1729.87686726194	1614.29772024936	1534.20805576317	1513.84044418072	1647.56285716823	1586.89929206623	1629.97832510227	2133.30269348362	1318.07438518587	1358.51775588631	1654.39694772426	1444.53127117115	1781.93857420418	1754.42837755995	1762.77377592799	1398.12197012572	2061.82734309234	1577.95536907792	1719.57897229797	1527.21610153885	1500.45806725118	1405.34865368047	1681.78960853569	1522.98729447453	1598.07148854429	1547.43484382554	1306.05686186484	1389.52733305577	1764.03583230757	1435.35883188333	1771.40634051428	1729.23824678512	1301.28327815232	1404.28398819261	1502.71160412708	1559.25995194606	1415.1799751579	1685.47129250134	2066.67712038477	2063.75449353546	1536.50516433871	1459.85390285375	1745.93696740505	1545.16120964558	1832.26783472469	1983.52522126542	2020.64035659595	1621.79935710991	1473.05744024583	1146.01170762517	1337.63863444891	1714.95544607863	1650.71369256642	1720.69573661698	1898.10190862775	1888.03266375311	1882.08748849881	1759.33000554752	1492.5514428586	1553.55880294335	1307.48077334863	1343.3449325121	1885.45587083676	1818.47481616674	1454.91557983738	1842.30095047468	1672.74197769516	1801.53409651938	1765.83116810645	1831.44190841737	1624.10436490688	1734.57514724357	1836.66037415721	1841.20189264006	1906.33139472875	1835.07104498811	1405.45722235746	1581.16440688991	1181.31814714639
TXLNG	1159.97208508757	1265.00411499404	1143.84612767217	934.095398125354	1102.60095271995	987.017079097482	1098.3241784665	925.861776255257	1570.0874630418	1538.85395195652	1134.21490090322	1285.37437587064	1231.59909319266	2621.49740878607	1769.50747030532	1828.7328346291	1283.35405501483	1691.71295950637	1699.20163856208	1484.89574883781	1666.21600824365	1048.55331358469	1443.36991289706	2078.53436588187	1550.26477400701	1750.8255695841	1830.46605275021	1136.62570784118	1230.4027998516	2053.74166825826	1280.78686892296	1301.81751502493	1553.94649419717	1691.87192788092	1291.34998042705	1663.55205942013	1818.28518433867	2203.49258441268	918.816999941407	2124.93702084782	1114.2266561911	1211.17865522144	1516.95608268165	2661.49847865866	1669.86382160018	1037.29575249473	1361.84973174612	1332.12245177559	2787.48399247914	946.993898718371	1517.0702186743	708.118376261669	1103.44018596508	1660.71232674806	1396.52603372737	893.021027142597	1300.08576510935	2766.89407840709	1355.6282652091	2183.84339392314	831.327216744064	1012.6994091327	1570.84364209923	1521.29342126972	1629.29844648904	1714.92571651036	1829.12289088692	1929.8408989648	1938.73162519447	1664.24845311403	1655.30994851683	1615.9937313373	1554.74881904272	1607.27901379698	1511.93264728684	1762.23633498486	1582.14480000212	1758.278432411	1539.94106003733	1266.99149634517	1111.81560300072	1737.19509446136	2024.5319407914	1699.90880932085	1194.36267284419	1940.01190711742	985.708151141661	1151.14191790457	1746.02441751909	1641.2452217002	941.016319794935	956.154962417119	1729.03593307772	1223.91307145604	1153.73388330042	2265.51905266209	1210.3439566565	1427.48639094825	1148.56386693195
UBA1	13133.6081281556	14939.28145435	17634.3308191481	16772.4174525934	12982.0677617016	15834.3207958303	17336.3420091894	17889.3557264847	19913.0286363724	21946.6946910317	16453.6086132703	16664.2201881769	13446.8098216085	27427.0950632316	21665.9783372206	18267.3137830384	12056.6091353413	20645.2859929307	19439.7009028762	17790.5847100908	21796.1253010104	16243.0694303598	20451.5009505724	18581.233196912	20954.0077046616	20282.5258093098	21305.9898808853	21601.173626264	14891.233153353	16849.7677196295	16679.2533162247	14681.9965821226	15974.8872818117	21423.555058181	21984.2120815698	19427.4406501954	26254.4681123841	31729.7606442011	18240.9159163678	20171.650655916	15578.8237490541	16619.5943980871	20769.6694917819	24850.7070308614	19417.1993592268	16754.1030883717	13838.6527355469	19747.6243604775	23714.1986377945	17484.5376472045	24026.8382852998	18516.5091391481	14235.8410943172	17432.9615157328	15921.3153615184	15409.9279463742	14741.7849587814	24533.6661617597	20289.8954003734	22015.0654023919	21239.4764661814	22487.6505225222	31155.569270402	34254.5996562548	35459.0842275817	31173.8353629565	32048.698973236	29681.3545443248	21240.6406473938	26220.0834014516	28177.066556517	31849.637536929	34362.7450617581	32496.4128246092	34522.2765174106	29939.4504462102	32647.598399797	33956.4540014933	30194.6103394661	30969.7761630832	23143.121992816	29224.9885424287	31244.7236552171	35320.354629624	20873.9140692935	30467.5024888126	25148.6813293885	24987.6957555555	31529.3892198098	33607.336449197	29136.099850353	28706.4013133972	33238.9080156534	26088.5695914919	25150.8288116249	40941.8795182408	25514.3903723338	26239.1870140095	23075.6510865424
UBE2A	6984.8938636111	6864.13276944784	7833.69989587178	5987.17690770768	4894.91928991813	5196.96172346193	5361.62392238459	5936.61506643246	5622.37622553534	6034.87998985115	6053.84771045665	5463.98533676692	5394.30527360865	5668.01521735105	5525.88842317285	6108.21310069188	5119.10852261318	5684.5952203941	6037.61470692094	5475.89080346521	6276.01942755107	5971.48302397669	6199.8528824088	6175.22151426525	6127.82096333009	5414.00324258048	5264.11435967664	6184.47365238931	5575.64873928542	6052.81212767186	6188.77664048172	5603.8952382289	6417.93522933639	6263.60147154261	6811.11532567948	7302.42278440409	7380.55157928948	7486.3231484354	7706.76121942067	5578.20791415987	6708.75723695137	6388.40746312207	6383.70477333296	6935.96571156973	6871.37291114965	6994.63933572889	5841.32371535898	7452.95594774838	7233.53990461622	6831.61896314437	8332.74895340886	8256.92646604022	6062.66166200069	7760.08943089998	5796.98896662549	6979.90173704097	6285.77593534472	6737.92687660193	6123.35047641639	6516.57769142622	7810.48039792019	5370.17248022802	5929.17964346899	5357.42604681657	6450.8880316197	6792.62403686619	6612.16460691257	6870.75672324095	6368.98191216424	5875.79684527741	5685.53180597748	6086.18887094046	6475.14495070082	5344.25508046275	5666.52571829887	6535.38531282991	5878.90992586619	6228.67903858007	5961.05916897567	6792.40513851215	5428.07809326598	5884.4827577236	7478.34850502227	5641.15027639669	6129.74924247012	6670.39370302693	7023.34918957146	7517.14620018552	5662.93063340844	6744.07868165869	5451.84227744182	6336.96275722972	7266.51627826558	6458.74138317196	5644.42791155347	6990.25658942137	4821.15550883682	6333.2729416459	4877.28058431577
UBL4A	2207.58147760527	2231.79315382887	2577.67226079778	2447.54666331561	2517.05086122951	2460.48264402752	2168.35529489358	2751.0115648826	2268.24520332664	2548.88121037883	1954.41569100522	2330.52626285483	1827.59645100383	2322.29530557528	2439.20598786851	1986.18292234218	1592.66157744664	2408.66773718198	2235.19857516754	2484.19682458139	2361.71328251742	2203.24968674532	2170.15699989449	2023.44013697604	1988.28743867281	2646.065079324	2673.35765493358	2852.89746189098	1851.22889878848	2043.07002910758	1929.16028528139	1975.44411504331	2163.96117203254	2204.01538804629	2472.74671936506	1910.02356304608	2475.55417307419	1457.29537014806	3353.21727645772	1611.37042000711	1928.36776117795	1994.10694630923	1833.58987489117	1803.97785200674	2557.44671236337	2360.5736782063	1791.9796889091	1810.02662237168	2164.64443158929	2680.15767645465	2644.97572382067	2651.03976467815	1644.27931795178	2376.75634782708	2170.33681198235	1802.0573344619	1801.12522468966	1628.56090456181	2462.37707773106	2305.96482162718	1721.19723042217	2052.10837920182	2288.53858529061	2364.72875233868	2968.76857298638	2616.42838999968	2239.18692771424	1769.90553946763	1716.94966958377	1703.79290449432	1984.14249633243	2515.67306221487	2458.89431777197	1925.83177992444	3254.60336775359	2287.94760790901	2698.04806492007	2526.62333106252	2410.57738375828	2657.76870533718	2496.30050887674	2378.9972981166	3866.79146536891	2739.68808379848	1865.6560634384	2459.81869338451	2194.89028260678	3002.54428755468	3036.75893392061	2539.90283813208	2271.96926954634	2738.04006448805	2645.44376678216	2552.72890606109	2280.42466655208	2603.64850836941	2058.48342623812	1647.16491777448	2196.30811562856
UBQLN2	2509.25227287664	2932.33309462663	2763.66554129194	3385.36431850733	3233.5132889493	3111.95000130807	3055.22724663049	3062.64319321564	2980.37092328566	3178.3864502918	3291.83982531804	3151.27962727321	3111.42627585536	3381.61164626992	3476.47054697752	3342.39073505775	3199.04341202303	3034.90596696382	3011.78470072145	3036.48952155161	3038.07476392556	2993.25012009221	3201.10354104691	2878.72523233385	3043.91305528163	3185.61197165633	3690.32333085726	3227.79457219717	3089.64927071721	2689.51126731748	3148.71295422552	2914.00067064008	2790.93074711093	3307.11352148081	3834.09478602796	4081.63192884304	3833.76987810338	4037.32185356342	2856.27237949006	3711.94900733643	3222.76113369291	3508.74830806901	3924.21409021599	3795.9472320994	3423.32047547796	2974.89542448736	3034.99604416221	3058.41005633262	2903.37761514171	2650.36739039888	2647.71541666627	3129.32340967761	3157.85231361807	2368.22846554402	3318.61187468135	3040.57181566755	3159.9545927594	2954.38728762963	3044.70583699682	3012.72368405255	3563.99395295226	4250.8508587898	3853.63907737785	4504.77550918087	4789.12220771829	4133.32408770524	4534.60947107633	4950.84440024061	4173.47308319506	4159.08523071272	4267.03265586239	4129.28835447669	4005.17252806095	4075.30658530314	3991.9611521696	3883.01755626613	4063.08037842932	4297.59760533144	3944.22427544792	3781.90365493453	4090.08760891672	4252.54894610568	3944.65816140711	4607.83022749301	4219.84212027578	4138.40809154835	4576.06471068948	3796.46855132033	4212.41942965761	4306.39278747937	4769.19665668944	4827.29914045032	4684.96328391205	4828.12701461649	4375.02316561323	4308.45849211876	4651.86560963903	3500.58341298467	3999.30649016844
UPF3B	1107.74946967287	1146.7953442167	929.869660719767	765.887559016179	690.14422129412	946.859889144468	895.006844911601	731.450153783271	666.781477599172	854.291198640767	873.417913792809	794.4028810552	663.012139292116	881.651786224097	708.370090126858	795.169599396248	710.283548505143	703.626685388518	667.475219605251	673.732471998048	872.86333185913	821.368119703214	686.24848571541	787.6280888212	566.100459047626	798.449611208734	746.187205085704	1084.22065858791	842.103258610153	921.106538601003	838.302819710056	734.296571577845	1243.01027342159	747.495043255836	524.150956646451	599.701576637527	613.802717851616	567.684729438022	828.705233412392	840.986460525696	705.991875578891	852.742911854348	474.643604768218	902.695588090381	550.263060855183	1004.03510836004	881.537765082309	631.214968465513	882.351572887197	884.534061261962	836.976592177896	560.645411727842	722.413339289156	948.136870769441	928.543620682754	691.248443328387	811.729700816362	878.03653159106	1185.70884178175	1021.14177177026	969.453621432051	547.981048561874	467.131138443023	564.405932393086	413.130357059513	413.205786063126	378.701617933386	307.788781314083	493.705911810369	387.424211780621	339.856784503732	409.037380501866	394.524351935472	539.244102767463	294.253477166497	507.534465747097	309.018407448628	480.845010751783	349.195351831951	341.938905125091	409.616851177717	455.782209596197	488.673922999685	419.354982391962	734.535894199753	614.216657850935	423.860440930121	424.822594937278	386.125648258787	591.190555191228	488.402532649154	446.689796633949	442.339958018529	465.905111441922	668.770371086601	421.166913787541	535.522905319371	454.953286524481	516.25595973724
UPRT	631.958048381726	608.247867362274	671.070224408298	545.319829746494	559.483689591515	728.31221203058	603.497025819917	632.700465931628	532.907240479055	632.891972835858	722.533809473079	627.023057861722	620.072757491626	685.66498948833	630.36134495913	799.060616594341	609.200519835662	470.68174634524	630.177076159823	660.657074819452	661.548643287018	649.355959759621	620.779094273475	678.331647005853	663.067080048616	577.843140018684	596.356056316848	668.619784073317	645.31236837923	662.05884823566	709.043227698968	632.29147497339	718.298120799105	693.668992552562	841.973004682824	927.378488851037	764.633547139858	745.511608038403	641.039731774194	747.219635135692	791.426842817991	847.078482667921	808.280485415107	828.144227754877	834.880363240375	772.200111833068	899.435207216446	795.367045813587	732.406183120537	769.958851757939	727.215872452169	869.911944665146	736.32870433607	780.963581155827	686.051775231754	821.251311339607	798.759956705172	795.791139609988	647.500849670553	715.785300843896	831.81393223963	646.363523359154	622.334360399039	653.693095766802	688.687490153383	832.632144643663	814.953000961765	770.547069547753	596.95797998981	653.757794245907	607.335074958592	637.685349718325	611.576670003036	603.861705520595	692.670675386419	652.057310852103	778.583721128522	768.063897619731	651.035652160653	592.35964129022	583.362727917827	519.565640548307	584.308136186118	682.714269501421	657.210763488917	597.934158975809	661.244341737314	568.037951578416	751.059897094433	647.419939478079	712.312778023064	597.124296370502	729.364330451657	782.249097844345	675.860237212568	740.270276820061	679.109267321896	712.859211542558	615.870888825053
