Sample.Name	Gene.name	AR_mean	Num_snps	skewing_coeff	AR_adj	Skewed_XCI
2690_XX	POLA1	0.769230769230769	1	0.55	0	FALSE
2690_XX	PDK3	0.928571428571429	1	0.55	0.459459459459462	FALSE
2690_XX	EIF1AX	0.568243131012141	4	0.55	0	FALSE
2690_XX	AP1S2	0.833333333333333	1	0.55	0.0476190476190471	FALSE
2690_XX	TMSB4X	0.782608695652174	1	0.55	0	FALSE
2690_XX	WWC3	0.8	1	0.55	0	FALSE
2690_XX	TBL1X	0.692307692307692	1	0.55	0	FALSE
2690_XX	PNPLA4	0.666666666666667	1	0.55	0	FALSE
2690_XX	PUDP	0.825705279309426	6	0.55	0.0231902861719816	FALSE
2690_XX	CD99	0.888185822987585	2	0.55	0.256141098737145	FALSE
2690_XX	ZBED1	0.92353697943502	5	0.55	0.431114098935275	FALSE
2690_XX	P2RY8	0.933333333333333	1	0.55	0.487179487179486	FALSE
2690_XX	ASMTL	0.783074001231627	8	0.55	0	FALSE
2690_XX	SLC25A6	0.838847128548599	2	0.55	0.0658822181623043	FALSE
2690_XX	PLCXD1	0.561247947454844	4	0.55	0	FALSE
2690_XX	UTP14A	0.75	1	0.55	0	FALSE
2690_XX	FANCB	1	1	0.55	1	FALSE
2690_XX	GDI1	0.705882352941177	1	0.55	0	FALSE
2690_XX	XIST	0.210526315789474	1	0.55	0	FALSE
2690_XX	SLC38A5	0.806451612903226	1	0.55	0	FALSE
2703_XX	P2RY10	0.120401337792642	1	1	0.120401337792642	TRUE
2703_XX	SLC25A43	0.133298319327731	2	1	0.133298319327731	TRUE
2703_XX	TIMP1	0.123182527301092	2	1	0.123182527301092	TRUE
2703_XX	CFP	0.193548387096774	1	1	0.193548387096774	TRUE
2703_XX	PRKX	0.737470333659082	3	1	0.737470333659082	TRUE
2703_XX	CHST7	0.166666666666667	1	1	0.166666666666667	TRUE
2703_XX	SNX12	0.101503759398496	1	1	0.101503759398496	TRUE
2703_XX	AKAP17A	0.804247871992801	5	1	0.804247871992801	TRUE
2703_XX	RPS4X	0.767242533815455	1	1	0.767242533815455	TRUE
2703_XX	CA5B	0.428571428571429	1	1	0.428571428571429	TRUE
2703_XX	SLC9A7	0.0957446808510638	1	1	0.0957446808510638	TRUE
